Filename,Sequence #,Rotor,Actuation duration (s),Voltage (V),Phase diff (deg),Freq (Hz),Avg velocity (mm/s),Avg velocity (rpm),Avg velocity (rad/s),Average max torque (mN.m),Pmech (mW)
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_60deg_2.5V_7_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,60,70,9.741123398394686,3.100695880245273,0.32470411327982285,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_290deg_2.5V_30_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,290,70,-4.303191195439279,-1.369748299647367,-0.14343970651464263,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_140deg_2.5V_15_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,140,70,14.283113985058352,4.546456386934033,0.47610379950194504,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_70deg_2.5V_8_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,70,70,10.648974963778414,3.3896740086943438,0.3549658321259471,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_290deg_2.5V_30_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,290,70,-6.031119344196741,-1.919764912012123,-0.2010373114732247,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_140deg_2.5V_15_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,140,70,11.103950209896455,3.5344971275026196,0.37013167366321514,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_80deg_2.5V_9_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,80,70,11.726884726464768,3.732783342571434,0.39089615754882556,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_280deg_2.5V_29_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,280,70,-8.390220004816253,-2.6706899747900255,-0.2796740001605418,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_130deg_2.5V_14_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,130,70,13.53087208675605,4.307010353902749,0.451029069558535,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_90deg_2.5V_10_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,90,70,12.379418877155402,3.9404914138088065,0.41264729590518007,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_280deg_2.5V_29_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,280,70,-8.578750543938906,-2.730701109240326,-0.28595835146463017,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_130deg_2.5V_14_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,130,70,12.4758787935525,3.971195558818464,0.41586262645175,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_100deg_2.5V_11_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,100,70,12.271758739285719,3.9062221275769757,0.4090586246428573,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_280deg_2.5V_29_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,280,70,-5.227729418436639,-1.664037956182221,-0.1742576472812213,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_130deg_2.5V_14_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,130,70,14.455975215542466,4.601479825535021,0.4818658405180822,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_110deg_2.5V_12_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,110,70,12.817239994602101,4.0798542038721255,0.42724133315340335,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_280deg_2.5V_29_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,280,70,-7.527080758405261,-2.39594421950418,-0.25090269194684206,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_130deg_2.5V_14_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,130,70,12.842641247643648,4.087939673836705,0.4280880415881216,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_120deg_2.5V_13_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,120,70,12.80007885256329,4.074391642702967,0.426669295085443,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_270deg_2.5V_28_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,270,70,-10.366534952955142,-3.2997705609954395,-0.34555116509850475,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_120deg_2.5V_13_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,120,70,14.360770950691078,4.5711753668259645,0.47869236502303597,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_130deg_2.5V_14_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,130,70,13.221749513761642,4.208613582876058,0.4407249837920547,1.1318086000076502,0.49881632689407973
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_350deg_2.5V_36_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,350,70,1.7446519176347692,0.5553399533326556,0.058155063921158975,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_230deg_2.5V_24_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,230,70,-17.248427414440982,-5.490344967140085,-0.5749475804813661,-1.643093804703198,0.9446928075180259
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_110deg_2.5V_12_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,110,70,14.160622055229211,4.507465994691686,0.47202073517430704,1.06058116267126,0.5006163001161095
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_350deg_2.5V_36_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,350,70,1.0901585327675334,0.3470082384875218,0.03633861775891778,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_230deg_2.5V_24_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,230,70,-13.85214808196614,-4.409275679371657,-0.46173826939887136,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_100deg_2.5V_11_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,100,70,13.805551935053265,4.394443665151216,0.4601850645017755,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_230deg_2.5V_24_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,230,70,-17.113380690918845,-5.447358259946259,-0.5704460230306282,-1.3782776521158777,0.7862330052814941
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_350deg_2.5V_36_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,350,70,2.362237110842244,0.7519234258913213,0.07874123702807481,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_100deg_2.5V_11_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,100,70,13.735228078052758,4.37205888623338,0.45784093593509195,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_350deg_2.5V_36_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,350,70,0.7470187050003492,0.23778343896582388,0.02490062350001164,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_230deg_2.5V_24_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,230,70,-16.366182072255917,-5.209517552682977,-0.5455394024085306,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_100deg_2.5V_11_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,100,70,13.70930667521204,4.363807847445427,0.4569768891737347,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_340deg_2.5V_35_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,340,70,0.20324238944112408,0.06469406185072588,0.006774746314704136,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_220deg_2.5V_23_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,220,70,-13.818886223635674,-4.398688101032225,-0.46062954078785584,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_100deg_2.5V_11_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,100,70,12.90788724715898,4.108708120516378,0.43026290823863267,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_340deg_2.5V_35_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,340,70,-0.13090745017513788,-0.04166913556585839,-0.004363581672504596,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_220deg_2.5V_23_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,220,70,-15.539945168009089,-4.946518177731321,-0.5179981722669696,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_90deg_2.5V_10_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,90,70,13.514168966718517,4.301693585664688,0.45047229889061724,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_340deg_2.5V_35_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,340,70,1.5220272535385169,0.48447632184247286,0.05073424178461723,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_220deg_2.5V_23_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,220,70,-11.284517569657092,-3.591973503236536,-0.3761505856552364,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_90deg_2.5V_10_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,90,70,13.490062922586663,4.294020393500736,0.4496687640862221,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_340deg_2.5V_35_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,340,70,-0.12682189458626514,-0.04036866283136676,-0.0042273964862088375,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_220deg_2.5V_23_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,220,70,-15.581373865848885,-4.959705341825449,-0.5193791288616295,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_90deg_2.5V_10_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,90,70,12.842239904417488,4.087811922320066,0.42807466348058293,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_340deg_2.5V_35_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,340,70,0.010965657878347286,0.0034904773111871126,0.00036552192927824284,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_220deg_2.5V_23_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,220,70,-15.510838122387986,-4.937253117352522,-0.5170279374129328,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_90deg_2.5V_10_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,90,70,13.391750993349792,4.262726734494838,0.4463916997783264,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_330deg_2.5V_34_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,330,70,-0.6993852488860137,-0.22262123897152916,-0.02331284162953379,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_210deg_2.5V_22_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,210,70,-10.473030527541377,-3.3336691552210618,-0.34910101758471257,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_80deg_2.5V_9_5_rot.csv,5,PMMA-2mm,1.2sec,2.5,80,70,13.006201420306992,4.140002493781376,0.4335400473435664,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_330deg_2.5V_34_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,330,70,-0.41504066194506883,-0.13211154586538001,-0.013834688731502294,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_210deg_2.5V_22_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,210,70,-11.355608229995628,-3.6146023632376254,-0.3785202743331876,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_80deg_2.5V_9_4_rot.csv,4,PMMA-2mm,1.2sec,2.5,80,70,12.620977286177133,4.017381843491251,0.4206992428725711,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_330deg_2.5V_34_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,330,70,0.6929022274945159,0.2205576291702744,0.023096740916483862,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_210deg_2.5V_22_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,210,70,-11.723613979248105,-3.731742231397162,-0.39078713264160353,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_80deg_2.5V_9_3_rot.csv,3,PMMA-2mm,1.2sec,2.5,80,70,12.894396092410563,4.1044137525839215,0.4298132030803521,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_330deg_2.5V_34_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,330,70,-0.015014676306832514,-0.004779319906314317,-0.0005004892102277505,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_180deg_2.5V_19_1_rot.csv,1,PMMA-2mm,1.2sec,2.5,180,70,-0.14230544067542836,-0.04529722862472978,-0.004743514689180945,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-2mm_1.2sec_70Hz_330deg_2.5V_34_2_rot.csv,2,PMMA-2mm,1.2sec,2.5,330,70,-0.23880279781677372,-0.07601329139342802,-0.007960093260559124,0.0,0.0
