Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.009000000000000006,"[(52.75079, 79.07915), (79.08024, 77.22664), (105.68906, 75.17922), (132.21141, 73.25105), (158.89519, 71.280464), (185.38307, 69.27839)]",-0.0059998830159505205,0.042613983154296875,-0.0003475350900102181,0.0024683572049406465
0.009250000000000006,"[(52.720024, 78.951225), (79.078766, 77.12071), (105.62201, 75.13619), (132.22339, 73.19348), (158.9315, 71.25065), (185.3515, 69.2067)]",-0.013760248819986979,0.07265853881835938,-0.0007970437589372841,0.004208647362143451
0.009500000000000007,"[(52.66229, 78.94777), (79.042114, 77.09428), (105.586555, 75.04248), (132.1928, 73.12871), (158.86642, 71.18733), (185.32362, 69.12687)]",-0.04223187764485677,0.055254618326822914,-0.002446224261304306,0.0032005488611431634
0.009750000000000007,"[(52.678314, 78.905365), (78.99508, 77.03871), (105.53453, 75.00201), (132.13728, 73.02597), (158.9101, 71.09171), (185.28006, 69.10102)]",-0.023073196411132812,0.06044133504231771,-0.0013364836231387967,0.003500982395561237
0.010000000000000007,"[(52.64583, 78.77126), (78.973625, 77.01141), (105.534096, 74.98534), (132.11903, 72.956856), (158.88689, 71.04758), (185.26562, 69.01442)]",-0.018377939860026043,0.0629870096842448,-0.001064517252499244,0.0036484371481733933
0.010250000000000007,"[(52.55385, 78.6833), (78.92701, 76.85568), (105.484795, 74.87843), (132.13304, 72.93264), (158.75569, 70.94855), (185.24554, 68.97464)]",-0.054194132486979164,0.08560434977213542,-0.0031391216565085293,0.0049585159117660075
0.010500000000000008,"[(52.552437, 78.59911), (78.96928, 76.75108), (105.40167, 74.78295), (132.07108, 72.8065), (158.68864, 70.881065), (185.24292, 68.90531)]",-0.02898406982421875,0.0912017822265625,-0.0016788629525681703,0.005282739598578549
0.010750000000000008,"[(52.48002, 78.43649), (78.92485, 76.67714), (105.30835, 74.62271), (132.01288, 72.72822), (158.68452, 70.78753), (185.16211, 68.75196)]",-0.05888239542643229,0.1203295389811198,-0.003410682931673873,0.006969925421798654
0.011000000000000008,"[(52.413025, 78.30281), (78.85948, 76.457855), (105.26677, 74.44051), (131.98227, 72.53558), (158.68774, 70.61451), (185.14294, 68.67375)]",-0.03674952189127604,0.16317113240559897,-0.0021286662363855704,0.009451466643081746
0.011250000000000008,"[(52.37057, 78.238495), (78.88812, 76.28173), (105.258255, 74.30213), (131.90909, 72.34877), (158.66266, 70.43853), (185.0707, 68.49974)]",-0.03214073181152344,0.15260442097981772,-0.001861708318881695,0.008839404208412909
0.011500000000000008,"[(52.347275, 78.0788), (78.82709, 76.18377), (105.23231, 74.18652), (131.90866, 72.23934), (158.55519, 70.18313), (185.04594, 68.36321)]",-0.04048728942871094,0.14577102661132812,-0.002345171353919752,0.00844358910324921
0.011750000000000009,"[(52.32614, 77.92653), (78.69866, 76.081116), (105.162415, 74.08737), (131.84164, 72.126144), (158.53317, 70.1279), (184.96841, 68.176056)]",-0.06433614095052083,0.11827596028645833,-0.00372658374783448,0.006850974659826311
0.012000000000000009,"[(52.289272, 77.801994), (78.633965, 75.9433), (105.18033, 73.990654), (131.75784, 72.04017), (158.47412, 70.03782), (184.96608, 68.038475)]",-0.03813997904459635,0.11211776733398438,-0.002209206582030621,0.006494269681354448
0.01225000000000001,"[(52.220074, 77.67442), (78.581245, 75.85375), (105.10016, 73.79659), (131.66988, 71.881966), (158.43828, 69.905945), (184.97052, 67.97709)]",-0.053576151529947914,0.12710698445638022,-0.003103325947332951,0.00736249976316868
0.01250000000000001,"[(52.237846, 77.45064), (78.62408, 75.66578), (105.09551, 73.60982), (131.68965, 71.77093), (158.33214, 69.7996), (184.96974, 67.7897)]",-0.0051975250244140625,0.16721725463867188,-0.00030105959106003317,0.009685832788342424
0.01275000000000001,"[(52.173332, 77.32331), (78.58843, 75.485306), (105.065636, 73.54281), (131.68266, 71.58338), (158.31693, 69.6642), (184.89482, 67.646614)]",-0.037859598795572914,0.14014053344726562,-0.002192965936200961,0.008117450419649496
0.01300000000000001,"[(52.21539, 77.22947), (78.568504, 75.359116), (105.05568, 73.31726), (131.69594, 71.37334), (158.30646, 69.44603), (184.9004, 67.51895)]",0.0034275054931640625,0.16690953572591147,0.00019853360922380902,0.00966800858747722
0.01325000000000001,"[(52.19683, 77.065216), (78.57891, 75.17122), (105.057465, 73.21008), (131.6749, 71.24883), (158.28812, 69.30157), (184.87273, 67.35814)]",-0.012238184611002604,0.14818445841471353,-0.0007088802530048414,0.008583383868712682
0.01350000000000001,"[(52.19222, 77.00204), (78.50318, 75.0765), (105.06831, 73.17247), (131.72014, 71.129265), (158.32695, 69.15307), (184.90509, 67.23292)]",0.007824579874674479,0.09813308715820312,0.0004532281819175325,0.005684226040381176
0.01375000000000001,"[(52.191208, 76.94145), (78.532265, 74.98943), (105.064926, 73.0505), (131.66998, 71.0627), (158.30226, 69.08665), (184.90302, 67.11581)]",-0.008705774943033854,0.08662033081054688,-0.0005042702116678941,0.005017365236110219
0.01400000000000001,"[(52.26034, 76.774605), (78.52311, 74.94102), (105.08315, 72.946465), (131.63028, 70.98124), (158.32518, 69.05894), (184.9247, 67.05682)]",0.013850529988606771,0.08124160766601562,0.0008022731732407123,0.004705809989582038
0.014250000000000011,"[(52.215866, 76.7159), (78.6004, 74.8827), (105.11982, 72.8695), (131.64687, 70.91661), (158.42236, 68.94369), (184.96791, 66.98348)]",0.03774452209472656,0.07453536987304688,0.0021863002743071546,0.004317360256676689
0.014500000000000011,"[(52.228977, 76.632515), (78.618835, 74.86388), (105.10435, 72.75987), (131.69098, 70.85352), (158.45702, 68.88384), (184.97191, 66.91543)]",0.016472498575846355,0.06713612874348958,0.0009541471492078776,0.0038887692449633346
0.014750000000000011,"[(52.254444, 76.580154), (78.677185, 74.707825), (105.1539, 72.67434), (131.78635, 70.78111), (158.4596, 68.88397), (185.02448, 66.833206)]",0.047313690185546875,0.07474136352539062,0.0027405813636092414,0.004329292159735215
0.015000000000000012,"[(52.353436, 76.46893), (78.744354, 74.71671), (105.164536, 72.64075), (131.89066, 70.76924), (158.49847, 68.88568), (185.0346, 66.82573)]",0.055019378662109375,0.025594075520833332,0.003186922922465217,0.0014825021281605743
0.015250000000000012,"[(52.394188, 76.45284), (78.81533, 74.70239), (105.20932, 72.62137), (131.92548, 70.74269), (158.62692, 68.84912), (185.04007, 66.82033)]",0.05420748392740885,0.019716898600260418,0.003139895020595656,0.0011420746223796635
0.015500000000000012,"[(52.444447, 76.443565), (78.89877, 74.71064), (105.24802, 72.62444), (132.01875, 70.74022), (158.64778, 68.80865), (185.11105, 66.82751)]",0.0595862070719401,0.005620320638020833,0.003451450267123837,0.000325549453819045
0.01575000000000001,"[(52.483757, 76.44211), (79.000694, 74.700264), (105.39148, 72.67202), (132.05283, 70.76585), (158.71848, 68.80008), (185.14665, 66.81836)]",0.07084337870279948,-0.007275899251302083,0.004103506673155513,-0.0004214466006227547
0.01600000000000001,"[(52.555527, 76.48043), (79.007866, 74.69991), (105.47694, 72.694046), (132.10663, 70.779465), (158.80656, 68.79626), (185.25793, 66.892365)]",0.0695953369140625,-0.023966471354166668,0.004031215544439813,-0.0013882253632537017
0.01625000000000001,"[(52.726765, 76.57418), (79.02078, 74.70357), (105.59735, 72.74072), (132.15358, 70.80173), (158.86192, 68.8281), (185.27069, 66.90045)]",0.06993929545084636,-0.03437932332356771,0.004051138876398648,-0.001991375697489937
0.01650000000000001,"[(52.781055, 76.56933), (79.0551, 74.72636), (105.695175, 72.760445), (132.16287, 70.80205), (158.98518, 68.85431), (185.3211, 66.91855)]",0.061566670735677086,-0.013713836669921875,0.0035661659400476296,-0.0007943553980629866
0.01675000000000001,"[(52.79714, 76.581406), (79.09719, 74.80261), (105.78488, 72.74903), (132.27957, 70.86438), (158.99927, 68.93179), (185.38234, 66.939476)]",0.05664952596028646,-0.03961054484049479,0.0032813469948172573,-0.0022943871121984326
0.01700000000000001,"[(52.874035, 76.64968), (79.155045, 74.85238), (105.83254, 72.83542), (132.33466, 70.90656), (159.05605, 68.937225), (185.47655, 66.98405)]",0.06474685668945312,-0.049435933430989586,0.003750373900228949,-0.0028635094266010936
0.017250000000000012,"[(52.885868, 76.65157), (79.26464, 74.925766), (105.85175, 72.89957), (132.42575, 70.94359), (159.11969, 68.978966), (185.5317, 67.02473)]",0.058420817057291664,-0.04314549763997396,0.0033839466303760644,-0.002499144460980547
0.017500000000000012,"[(52.97776, 76.70197), (79.34112, 74.928276), (105.89774, 72.92182), (132.4538, 70.96025), (159.1275, 68.99227), (185.69601, 67.09042)]",0.06908988952636719,-0.028471628824869793,0.004001938189712874,-0.0016491805023670222
0.017750000000000012,"[(53.095753, 76.84298), (79.34819, 74.93609), (105.93228, 72.97787), (132.51, 70.99597), (159.18044, 69.0516), (185.82394, 67.13359)]",0.06611061096191406,-0.057179768880208336,0.0038293675176997465,-0.0033120605971345743
0.018000000000000013,"[(53.158554, 76.91338), (79.48741, 75.03807), (106.02178, 73.04145), (132.6025, 71.064926), (159.32176, 69.09147), (185.84074, 67.17672)]",0.09035809834798177,-0.06465403238932292,0.0052338703536444,-0.003744997178480354
0.018250000000000013,"[(53.193756, 76.95287), (79.541374, 75.08717), (106.115105, 73.10423), (132.72931, 71.13087), (159.35695, 69.127304), (185.9379, 67.18556)]",0.0736071268717448,-0.043665568033854164,0.004263593039190738,-0.002529268833517196
0.018500000000000013,"[(53.24331, 77.006096), (79.60817, 75.09769), (106.15205, 73.15022), (132.76093, 71.179405), (159.434, 69.14341), (185.94684, 67.22608)]",0.0451507568359375,-0.035814921061197914,0.0026152963814947174,-0.002074530750286702
0.018750000000000013,"[(53.25636, 77.06179), (79.78639, 75.18391), (106.192924, 73.17118), (132.83118, 71.1785), (159.45326, 69.25437), (185.99332, 67.3486)]",0.0613562266031901,-0.06590779622395833,0.0035539762489600613,-0.003817619748947679
0.019000000000000013,"[(53.304565, 77.0815), (79.83101, 75.21818), (106.23094, 73.18968), (132.88622, 71.27254), (159.55562, 69.32699), (186.0541, 67.41642)]",0.05816841125488281,-0.051158905029296875,0.003369326366443241,-0.0029633102207017284
0.019250000000000014,"[(53.350563, 77.197876), (79.884865, 75.27499), (106.24294, 73.26482), (132.88031, 71.31422), (159.6358, 69.41769), (186.0547, 67.4618)]",0.031124114990234375,-0.0710131327311198,0.0018028221676761912,-0.00411333944512041
0.019500000000000014,"[(53.393894, 77.28072), (79.87798, 75.318), (106.27593, 73.33435), (132.95596, 71.41895), (159.66768, 69.478264), (186.09145, 67.51703)]",0.03561846415201823,-0.06932322184244792,0.002063151250147552,-0.004015453647806946
0.019750000000000014,"[(53.40906, 77.30412), (79.88669, 75.44741), (106.284874, 73.4102), (132.98643, 71.53441), (159.69528, 69.616295), (186.13104, 67.61204)]",0.021747589111328125,-0.0961926778157552,0.001259699617345504,-0.005571830459718764
0.020000000000000014,"[(53.478306, 77.43281), (79.90944, 75.612465), (106.25325, 73.51394), (133.00502, 71.68136), (159.7209, 69.673965), (186.14368, 67.68642)]",0.019535064697265625,-0.1127459208170573,0.0011315421400502237,-0.006530654620310694
0.020250000000000015,"[(53.492615, 77.49791), (79.93345, 75.70183), (106.38313, 73.67047), (133.0296, 71.74174), (159.6783, 69.78618), (186.13626, 67.721825)]",0.023794174194335938,-0.08649953206380208,0.001378245283843638,-0.005010368132464787
0.020500000000000015,"[(53.54163, 77.65264), (79.90599, 75.794785), (106.37912, 73.77339), (133.05037, 71.77475), (159.65677, 69.869064), (186.17046, 67.842995)]",0.008495966593424479,-0.0979461669921875,0.0004921173474416175,-0.005673398943161403
0.020750000000000015,"[(53.480423, 77.79001), (79.863815, 75.98275), (106.417625, 73.90069), (133.04355, 71.870834), (159.68181, 69.92908), (186.18094, 67.920456)]",-0.0060291290283203125,-0.1143646240234375,-0.0003492291256296385,-0.006624415809159482
0.021000000000000015,"[(53.54072, 77.94243), (79.89024, 76.0968), (106.42091, 73.99698), (133.01884, 72.02452), (159.70752, 70.00263), (186.19681, 67.97518)]",0.017815272013346355,-0.10745493570963542,0.0010319254802560478,-0.006224181480640774
0.021250000000000015,"[(53.499874, 78.015785), (79.89499, 76.16082), (106.31242, 74.10529), (132.96825, 72.143776), (159.74065, 70.17138), (186.13863, 68.126785)]",-0.036707560221354164,-0.11421585083007812,-0.002126235663540315,-0.006615798323617214
0.021500000000000016,"[(53.50127, 78.214294), (79.90637, 76.27553), (106.273926, 74.25348), (133.01273, 72.26458), (159.74338, 70.257614), (186.15045, 68.31403)]",0.005552927652994792,-0.14261500040690103,0.0003216458065221199,-0.008260780563796975
0.021750000000000016,"[(53.474606, 78.32209), (79.95357, 76.48086), (106.295784, 74.383606), (132.97758, 72.52851), (159.70566, 70.452995), (186.12117, 68.48216)]",-0.009958902994791666,-0.1784489949544271,-0.0005768559552739277,-0.01033641611992243
0.022000000000000016,"[(53.550022, 78.572876), (79.93578, 76.729004), (106.32845, 74.64965), (133.0272, 72.74139), (159.70392, 70.71275), (186.1489, 68.681305)]",0.027651468912760418,-0.2394587198893229,0.0016016738513006683,-0.01387032172947849
0.022250000000000016,"[(53.47846, 78.79096), (79.913216, 76.908775), (106.39879, 74.873375), (133.053, 72.838), (159.68623, 70.874245), (186.11757, 68.84015)]",-0.007836659749348959,-0.17308807373046875,-0.0004539278922820757,-0.010025892025510418
0.022500000000000017,"[(53.53192, 78.97483), (79.890236, 77.09788), (106.38797, 74.99838), (132.98186, 73.03561), (159.70262, 70.99758), (186.20709, 68.96263)]",0.009073257446289062,-0.15690104166666666,0.000525556137494524,-0.009088280137022535
0.022750000000000017,"[(53.495785, 79.07504), (79.89215, 77.166885), (106.34544, 75.11208), (132.96144, 73.1368), (159.70877, 71.17816), (186.1709, 69.10612)]",-0.021201451619466145,-0.11803054809570312,-0.001228065343495893,-0.006836759491367696
0.023000000000000017,"[(53.46519, 79.25663), (79.90281, 77.277565), (106.300415, 75.28775), (132.97163, 73.2796), (159.72128, 71.296295), (186.12413, 69.33288)]",-0.014837900797526041,-0.159271240234375,-0.0008594652888267956,-0.00922557067591817
0.023250000000000017,"[(53.41113, 79.30627), (79.90309, 77.41925), (106.293915, 75.34755), (132.99417, 73.39791), (159.69771, 71.44316), (186.10387, 69.436966)]",-0.013596852620442709,-0.10339736938476562,-0.0007875792555853051,-0.005989152451876843
0.023500000000000017,"[(53.439438, 79.43607), (79.84416, 77.634926), (106.24067, 75.48718), (132.98196, 73.57404), (159.67686, 71.547935), (186.07318, 69.50475)]",-0.02460034688313802,-0.13896814982096353,-0.0014249417439615734,-0.008049541687427515
0.023750000000000018,"[(53.387688, 79.46259), (79.7922, 77.678955), (106.1972, 75.58253), (132.92264, 73.68675), (159.51118, 71.702225), (186.07404, 69.59137)]",-0.0618896484375,-0.08658472696940105,-0.0035848739855838373,-0.005015302931877881
0.024000000000000018,"[(53.255726, 79.582565), (79.71204, 77.70975), (106.15796, 75.603065), (132.87494, 73.690445), (159.495, 71.76561), (186.02039, 69.71127)]",-0.06148211161295573,-0.05971399943033854,-0.0035612679674958273,-0.0034588524662434784
0.024250000000000018,"[(53.231457, 79.60095), (79.60512, 77.79779), (106.10617, 75.61094), (132.75093, 73.760765), (159.3632, 71.77657), (185.9494, 69.72445)]",-0.0849609375,-0.034793853759765625,-0.004921247128138758,-0.002015386811052156
0.02450000000000002,"[(53.164482, 79.566696), (79.57142, 77.793686), (106.09674, 75.61397), (132.70842, 73.75312), (159.30626, 71.73421), (185.94069, 69.723526)]",-0.03637886047363281,0.014377593994140625,-0.0021071961762524818,0.0008328026412515706
0.02475000000000002,"[(53.124897, 79.58588), (79.489456, 77.734726), (106.0376, 75.606705), (132.62003, 73.71954), (159.23367, 71.75263), (185.8582, 69.66564)]",-0.07069333394368489,0.020013173421223957,-0.00409481553389066,0.0011592359397416176
0.02500000000000002,"[(53.026604, 79.48045), (79.38424, 77.645546), (106.00952, 75.63005), (132.56735, 73.658226), (159.20576, 71.71395), (185.81847, 69.64038)]",-0.05865033467610677,0.049419403076171875,-0.0033972411273023853,0.002862551928207508
0.02525000000000002,"[(52.978054, 79.42213), (79.28393, 77.586975), (105.9674, 75.51328), (132.39735, 73.58126), (159.08614, 71.59614), (185.5515, 69.589386)]",-0.12459627787272136,0.07990646362304688,-0.00721707048792757,0.004628473580869368
0.02550000000000002,"[(52.907482, 79.37268), (79.18367, 77.46427), (105.848206, 75.3641), (132.25684, 73.43768), (159.00394, 71.50268), (185.49083, 69.4899)]",-0.09556833902994792,0.10964330037434895,-0.005535666481930269,0.006350939537206967
0.02575000000000002,"[(52.763046, 79.16943), (79.10542, 77.327774), (105.731575, 75.235985), (132.2517, 73.24263), (158.95961, 71.290634), (185.36209, 69.31952)]",-0.08625348409016927,0.1742223103841146,-0.004996116137144881,0.010091591146054896
0.02600000000000002,"[(52.663048, 79.02678), (78.99408, 77.177574), (105.5691, 75.087654), (132.18436, 73.18493), (158.8913, 71.25637), (185.32362, 69.12687)]",-0.0913225809733073,0.12096659342447917,-0.005289736702223981,0.007006825936812985
0.02625000000000002,"[(52.54492, 78.93608), (78.92449, 77.06811), (105.496826, 75.00598), (132.08806, 73.0261), (158.8287, 71.084656), (185.25293, 69.04925)]",-0.08159510294596355,0.11500040690104167,-0.00472628572446025,0.00666124267045123
0.02650000000000002,"[(52.47612, 78.78968), (78.88264, 76.9567), (105.40591, 74.963264), (132.0533, 72.90453), (158.65701, 70.94656), (185.15448, 68.91021)]",-0.0844128926595052,0.11653645833333333,-0.004889502373705272,0.00675021636733209
0.02675000000000002,"[(52.36138, 78.643036), (78.82534, 76.81385), (105.26173, 74.706055), (131.94101, 72.760376), (158.63513, 70.8113), (185.08168, 68.80551)]",-0.08719762166341145,0.15513737996419272,-0.005050804026163125,0.00898612242379923
0.02700000000000002,"[(52.302994, 78.41966), (78.746574, 76.58707), (105.14668, 74.57785), (131.88971, 72.66734), (158.51189, 70.6961), (185.01265, 68.617294)]",-0.08262888590494792,0.16246922810872397,-0.0047861662009206305,0.009410809788215657
0.02725000000000002,"[(52.25879, 78.25656), (78.68667, 76.43845), (105.109604, 74.35957), (131.80383, 72.366745), (158.34576, 70.379524), (184.98627, 68.48724)]",-0.06992848714192708,0.21286900838216147,-0.004050512819756688,0.01233014873653504
0.02750000000000002,"[(52.20296, 78.11945), (78.6198, 76.18467), (105.09058, 74.19672), (131.73822, 72.20435), (158.30405, 70.2406), (184.91786, 68.23661)]",-0.05290921529134115,0.1842829386393229,-0.0030646945698379084,0.010674339399135502
0.02775000000000002,"[(52.165833, 78.0478), (78.471565, 76.08371), (105.03649, 74.142746), (131.63283, 72.077515), (158.30035, 70.09214), (184.8755, 68.12721)]",-0.06514930725097656,0.10188039143880208,-0.003773685303426625,0.005901283560834735
