Filename,Sequence #,Rotor,Actuation duration (s),Voltage (V),Phase diff (deg),Freq (Hz),Avg velocity (mm/s),Avg velocity (rpm),Avg velocity (rad/s),Average max torque (mN.m),Pmech (mW)
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_250deg_2.5V_26_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,250,70,-4.8332834779398155,-1.5384819137570187,-0.1611094492646605,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_350deg_2.5V_36_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,350,70,-0.3962090008795367,-0.12611724197495874,-0.013206966695984557,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_90deg_2.5V_10_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,90,70,10.189251247444192,3.243339404872008,0.3396417082481397,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_240deg_2.5V_25_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,240,70,-4.8852958379229365,-1.5550379621433963,-0.1628431945974312,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_340deg_2.5V_35_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,340,70,-2.390964256725552,-0.7610675604278221,-0.07969880855751839,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_80deg_2.5V_9_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,80,70,9.241915643375593,2.94179311656308,0.30806385477918646,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_230deg_2.5V_24_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,230,70,-4.024906329470573,-1.2811674756341969,-0.13416354431568578,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_330deg_2.5V_34_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,330,70,-3.4592697731170596,-1.1011197677599187,-0.11530899243723532,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_70deg_2.5V_8_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,70,70,7.940028012786162,2.5273894130460732,0.2646676004262054,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_220deg_2.5V_23_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,220,70,-3.568771600852156,-1.1359752820831943,-0.11895905336173854,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_320deg_2.5V_33_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,320,70,-3.708845456322675,-1.18056217507534,-0.1236281818774225,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_60deg_2.5V_7_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,60,70,8.318078425484394,2.6477265968837824,0.2772692808494798,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_210deg_2.5V_22_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,210,70,-3.5380882447319895,-1.1262084664888474,-0.11793627482439965,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_310deg_2.5V_32_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,310,70,-4.35935076186716,-1.387624444845157,-0.14531169206223865,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_50deg_2.5V_6_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,50,70,9.372322671168433,2.9833029627373855,0.31241075570561444,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_200deg_2.5V_21_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,200,70,-1.9320174295499746,-0.6149802481051523,-0.06440058098499915,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_300deg_2.5V_31_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,300,70,-4.807933784815288,-1.5304128558237562,-0.1602644594938429,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_40deg_2.5V_5_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,40,70,8.933123272307775,2.84350145207406,0.2977707757435925,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_190deg_2.5V_20_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,190,70,0.7703519637611466,0.2452106459062702,0.025678398792038218,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_290deg_2.5V_30_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,290,70,-4.942078897522744,-1.5731125713817784,-0.16473596325075812,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_30deg_2.5V_4_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,30,70,6.444660562077597,2.0513991700080845,0.21482201873591988,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_180deg_2.5V_19_5_rot.csv,5,PMMA-5mm,1.2sec,2.5,180,70,1.883777323081812,0.5996249453057775,0.0627925774360604,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_280deg_2.5V_29_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,280,70,-5.714425714614772,-1.818958198824755,-0.19048085715382573,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_0deg_2.5V_1_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,0,70,0.7296401980845637,0.23225168840741597,0.024321339936152122,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_250deg_2.5V_26_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,250,70,-4.2272509106004685,-1.3455757562235608,-0.14090836368668228,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_130deg_2.5V_14_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,130,70,10.165660290524047,3.2358301700597902,0.3388553430174682,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_260deg_2.5V_27_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,260,70,-4.014728730224865,-1.2779278451766714,-0.13382429100749552,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_20deg_2.5V_3_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,20,70,3.1957250092447294,1.0172308639673833,0.10652416697482431,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_140deg_2.5V_15_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,140,70,8.43429979278674,2.684721007081917,0.2811433264262247,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_270deg_2.5V_28_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,270,70,-4.1933839392774175,-1.3347955644363307,-0.1397794646425806,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_30deg_2.5V_4_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,30,70,5.478818614767137,1.7439621296881613,0.18262728715890458,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_150deg_2.5V_16_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,150,70,6.641156121146961,2.1139456490510744,0.22137187070489872,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_280deg_2.5V_29_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,280,70,-5.060280927204635,-1.6107374459965145,-0.16867603090682118,-2.1505357090320802,0.36274382772291774
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_40deg_2.5V_5_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,40,70,8.22930027115061,2.6194676326821886,0.2743100090383537,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_160deg_2.5V_17_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,160,70,4.726327296356435,1.5044367037705602,0.15754424321188115,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_290deg_2.5V_30_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,290,70,-4.980912026204768,-1.5854735401527142,-0.16603040087349227,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_50deg_2.5V_6_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,50,70,8.542059094717274,2.7190218582146697,0.2847353031572425,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_170deg_2.5V_18_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,170,70,2.420916446947366,0.770601638688283,0.08069721489824552,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_60deg_2.5V_7_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,60,70,9.127149755946082,2.9052619999976104,0.3042383251982027,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_300deg_2.5V_31_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,300,70,-4.77827419303693,-1.5209719145405296,-0.15927580643456435,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_180deg_2.5V_19_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,180,70,1.4093704015109234,0.4486165320957454,0.04697901338369745,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_70deg_2.5V_8_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,70,70,9.991572407871264,3.1804162759466053,0.3330524135957088,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_310deg_2.5V_32_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,310,70,-4.057113862112883,-1.291419451683831,-0.1352371287370961,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_190deg_2.5V_20_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,190,70,0.3271009567031357,0.10411946829878417,0.010903365223437857,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_80deg_2.5V_9_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,80,70,11.100953001523923,3.5335430864466897,0.3700317667174641,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_320deg_2.5V_33_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,320,70,-3.46749361022342,-1.1037374964132383,-0.11558312034078067,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_200deg_2.5V_21_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,200,70,-1.0031107959892633,-0.3193000833010741,-0.03343702653297544,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_90deg_2.5V_10_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,90,70,11.405565663735883,3.6305043082855204,0.38018552212452944,2.986869553314383,1.1355645606446887
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_330deg_2.5V_34_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,330,70,-2.33057744594032,-0.741845841559773,-0.07768591486467734,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_210deg_2.5V_22_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,210,70,-2.8720737723427328,-0.9142094755858657,-0.09573579241142442,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_100deg_2.5V_11_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,100,70,10.594668089422823,3.3723875936992185,0.35315560298076076,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_340deg_2.5V_35_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,340,70,-1.3039106611469988,-0.41504765414353245,-0.04346368870489996,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_220deg_2.5V_23_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,220,70,-4.835349426540954,-1.5391395256211085,-0.16117831421803178,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_110deg_2.5V_12_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,110,70,10.55554078077085,3.35993298453553,0.35185135935902834,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_350deg_2.5V_36_2_rot.csv,2,PMMA-5mm,1.2sec,2.5,350,70,-0.29275171221040175,-0.09318576419380284,-0.009758390407013392,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_230deg_2.5V_24_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,230,70,-2.9944526828979914,-0.9531638926760063,-0.09981508942993304,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_120deg_2.5V_13_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,120,70,10.718411450619199,3.4117763289176364,0.35728038168730664,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_10deg_2.5V_2_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,10,70,3.956878655515043,1.2595135944800642,0.13189595518383476,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_240deg_2.5V_25_4_rot.csv,4,PMMA-5mm,1.2sec,2.5,240,70,-3.592816284394586,-1.1436289425649104,-0.11976054281315288,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_130deg_2.5V_14_1_rot.csv,1,PMMA-5mm,1.2sec,2.5,130,70,8.825715718177234,2.809312565743488,0.2941905239392411,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_160deg_2.5V_17_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,160,70,3.405225728091498,1.0839170139389207,0.1135075242697166,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-5mm_1.2sec_70Hz_170deg_2.5V_18_3_rot.csv,3,PMMA-5mm,1.2sec,2.5,170,70,2.1414933024506193,0.6816584893664067,0.07138311008168731,0.0,0.0
