Time (s),blob_x (px),blob_y (px),blob_size (px),blob_x (mm),blob_y (mm)
0.0,64.06964111328125,124.74461364746094,31.083715438842773,0.0,0.0
0.00025,64.08960723876953,124.74696350097656,31.052488327026367,0.0011552075759382716,-0.00013595870591860438
0.0005,64.09587097167969,124.76531219482422,31.017253875732422,0.001517616983597928,-0.001197584315445369
0.00075,64.09844207763672,124.7483139038086,31.029449462890625,0.0016663769962426346,-0.00021409081938481532
0.001,64.0813980102539,124.73432922363281,31.039823532104492,0.0006802349539628875,0.000595040050578827
0.00125,64.1138687133789,124.72710418701172,31.03509521484375,0.0025589370721108753,0.0010130689288415488
0.0015,64.0978775024414,124.760986328125,31.017253875732422,0.0016337115928725804,-0.0009472966977315746
0.00175,64.08829498291016,124.73655700683594,31.05059814453125,0.0010792825843213886,0.00046614413457807214
0.002,64.08975219726562,124.74854278564453,31.052488327026367,0.001163594638965718,-0.00022733355048078327
0.0022500000000000003,64.10530853271484,124.73561096191406,31.06847381591797,0.0020636589291216736,0.0005208807564414063
0.0025000000000000005,64.08745574951172,124.74909973144531,31.052488327026367,0.0010307259036361727,-0.000259557529480972
0.0027500000000000007,64.1050796508789,124.7241439819336,31.036182403564453,0.0020504161980257054,0.0011843415843494011
0.003000000000000001,64.08356475830078,124.73088836669922,31.039823532104492,0.0008055994750047175,0.0007941224413882119
0.003250000000000001,64.0948486328125,124.71696472167969,31.064794540405273,0.0014584661180359379,0.0015997219163929293
0.0035000000000000014,64.08487701416016,124.73258209228516,31.039823532104492,0.0008815244666216004,0.0006961262312780489
0.0037500000000000016,64.09964752197266,124.76190185546875,31.017253875732422,0.0017361220466813993,-0.0010002676221154464
0.004000000000000002,64.10955810546875,124.74060821533203,31.026145935058594,0.0023095323031368117,0.00023174779417943926
0.004250000000000002,64.08606719970703,124.74679565429688,31.052488327026367,0.0009503866683206338,-0.0001262473697815612
0.004500000000000002,64.08619689941406,124.7327651977539,31.039823532104492,0.0009578908826083489,0.0006855320464012746
0.0047500000000000025,64.08222961425781,124.77119445800781,31.04584503173828,0.0007283502102782376,-0.0015379225046117456
0.005000000000000003,64.0767593383789,124.72343444824219,31.02165985107422,0.00041184893708460347,0.0012253940507469018
0.005250000000000003,64.10704803466797,124.70557403564453,31.009429931640625,0.00216430368545103,0.002258768500602268
0.005500000000000003,64.06161499023438,124.73491668701172,31.007169723510742,-0.00046437843709860974,0.0005610503740991758
0.005750000000000003,64.0612564086914,124.70436096191406,31.01746368408203,-0.00048512538248229284,0.002328954975410898
0.006000000000000004,64.0704116821289,124.65634155273438,31.01607322692871,4.458386135642546e-05,0.005107279959344976
0.006250000000000004,64.0523452758789,124.57762908935547,31.091367721557617,-0.001000709046485312,0.009661455183248357
0.006500000000000004,63.998619079589844,124.50958251953125,31.11211585998535,-0.004109219459078857,0.013598519138079631
0.006750000000000004,63.99465560913086,124.3613052368164,31.185962677001953,-0.0043385394192240355,0.02217760176641754
0.0070000000000000045,63.92948532104492,124.20405578613281,31.030622482299805,-0.00810918638661598,0.03127579945371739
0.007250000000000005,63.92999267578125,123.99549865722656,31.144001007080078,-0.008079831666019917,0.043342576028363396
0.007500000000000005,63.86029052734375,123.75514221191406,31.031879425048828,-0.012112684709112026,0.05724920937660921
0.007750000000000005,63.80020523071289,123.57471466064453,31.251358032226562,-0.015589122333988547,0.06768845429956076
0.008000000000000005,63.75397491455078,123.27745056152344,31.255598068237305,-0.018263933303189143,0.08488767202263407
0.008250000000000006,63.75724792480469,123.01123046875,31.139101028442383,-0.0180745622485168,0.10029073398472427
0.008500000000000006,63.69248962402344,122.69072723388672,31.135719299316406,-0.021821372299936,0.1188345303384082
0.008750000000000006,63.66812515258789,122.37870788574219,31.305862426757812,-0.02323106102510179,0.1368874627928016
0.009000000000000006,63.64201354980469,122.1295166015625,31.231998443603516,-0.0247418359309668,0.15130526556135176
0.009250000000000006,63.57377624511719,121.7863998413086,31.104835510253906,-0.028689935495044717,0.17115744374731734
0.009500000000000007,63.53754806518555,121.5523452758789,31.163555145263672,-0.03078603911535151,0.18469946056605416
0.009750000000000007,63.56416320800781,121.28923797607422,31.27292823791504,-0.02924613020107537,0.1999224213852392
0.010000000000000007,63.547908782958984,121.08647918701172,31.24887466430664,-0.030186584821074027,0.21165371543878736
0.010250000000000007,63.53986358642578,120.81587982177734,31.140226364135742,-0.030652066819097303,0.2273101549891804
0.010500000000000008,63.54315948486328,120.71961975097656,31.148086547851562,-0.03046137149131536,0.23287960626377466
0.010750000000000008,63.53049850463867,120.5938491821289,31.19697380065918,-0.031193915233107324,0.24015648700100906
0.011000000000000008,63.52632522583008,120.5278091430664,31.14019203186035,-0.03143537436342381,0.24397745634656567
0.011250000000000008,63.508731842041016,120.46614074707031,31.199344635009766,-0.03245329896033387,0.2475454895281893
0.011500000000000008,63.56831741333008,120.47439575195312,31.152816772460938,-0.02900577463168355,0.24706786835999472
0.011750000000000009,63.64149475097656,120.53005981445312,31.233016967773438,-0.024771852788117662,0.24384723615745532
0.012000000000000009,63.67509841918945,120.6026611328125,31.237241744995117,-0.022827599151044632,0.2396466418538143
0.01225000000000001,63.72531509399414,120.71075439453125,31.163349151611328,-0.019922143948589262,0.2333925413815585
0.01250000000000001,63.82848358154297,120.87737274169922,31.170957565307617,-0.013952982907081706,0.22375227456806368
0.01275000000000001,63.881736755371094,121.17610168457031,31.107479095458984,-0.010871840805419827,0.20646830336597616
