Time (s),blob_x (px),blob_y (px),blob_size (px),blob_x (mm),blob_y (mm)
0.0,64.08977508544922,123.66377258300781,31.0623836517334,0.0,0.0
0.00025,64.0908432006836,123.66386413574219,31.0623836517334,6.179138025332672e-05,-5.296404021713718e-06
0.0005,64.07699584960938,123.66556549072266,31.067453384399414,-0.0007392897280308732,-0.00010372124542522698
0.00075,64.09058380126953,123.66189575195312,31.0623836517334,4.678490219180451e-05,0.00010857628244513122
0.001,64.09099578857422,123.66120910644531,31.0623836517334,7.061872028951624e-05,0.0001482993126079841
0.00125,64.09149169921875,123.65916442871094,31.0623836517334,9.930757540713222e-05,0.0002665856690929238
0.0015,64.09215545654297,123.66300201416016,31.0623836517334,0.00013770650456455667,4.457806718275713e-05
0.00175,64.08745574951172,123.67499542236328,31.027292251586914,-0.00013417556855008087,-0.00064925085966174
0.002,64.09210205078125,123.66243743896484,31.0623836517334,0.00013461693555189035,7.72392253166584e-05
0.0022500000000000003,64.08809661865234,123.66270446777344,31.0623836517334,-9.710074039808483e-05,6.179138025332672e-05
0.0025000000000000005,64.08959197998047,123.66248321533203,31.0623836517334,-1.0592808043427437e-05,7.459102330580153e-05
0.0027500000000000007,64.08943939208984,123.65504455566406,31.0623836517334,-1.942014807961697e-05,0.0005049238500700412
0.003000000000000001,64.09291076660156,123.65704345703125,31.0623836517334,0.00018140183774369484,0.0003892856955959583
0.003250000000000001,64.10240936279297,123.6360092163086,31.037582397460938,0.0007309037549964931,0.0016061345195846851
0.0035000000000000014,64.08928680419922,123.6589584350586,31.0623836517334,-2.8247488115806498e-05,0.0002785025781417797
0.0037500000000000016,64.09259033203125,123.66120147705078,31.0623836517334,0.00016286442366769685,0.0001487406796097936
0.004000000000000002,64.09317016601562,123.65902709960938,31.0623836517334,0.00019640831580521707,0.0002745302751254944
0.004250000000000002,64.07852172851562,123.67581939697266,31.065162658691406,-0.0006510163276689779,-0.0006969184958571634
0.004500000000000002,64.09861755371094,123.66548156738281,31.079334259033203,0.0005115443550971833,-9.886620840532274e-05
0.0047500000000000025,64.08876037597656,123.65971374511719,31.0623836517334,-5.870181124066038e-05,0.00023480724496264152
0.005000000000000003,64.09101867675781,123.66204071044922,31.0623836517334,7.194282129494467e-05,0.00010019030941075117
0.005250000000000003,64.09638977050781,123.67608642578125,31.06020736694336,0.0003826651905688161,-0.0007123663409204952
0.005500000000000003,64.09414672851562,123.6620101928711,31.0623836517334,0.00025290329203683006,0.00010195577741798908
0.005750000000000003,64.09275817871094,123.65908813476562,31.0623836517334,0.00017257449770750533,0.0002709993391110186
0.006000000000000004,64.0922622680664,123.6629409790039,31.0623836517334,0.00014388564258988935,4.810900319723294e-05
0.006250000000000004,64.09271240234375,123.65982818603516,31.0623836517334,0.00016992629569664847,0.00022818673993549936
0.006500000000000004,64.07563781738281,123.67245483398438,31.068092346191406,-0.00081785305435296,-0.0005022756480591843
0.006750000000000004,64.08958435058594,123.66015625,31.0623836517334,-1.1034175045236913e-05,0.00020920795885769189
0.0070000000000000045,64.0893783569336,123.66559600830078,31.0623836517334,-2.2951084094092778e-05,-0.00010548671343246489
0.007250000000000005,64.0919189453125,123.6634521484375,31.0623836517334,0.0001240241275084629,1.8537414075998013e-05
0.007500000000000005,64.09031677246094,123.65861511230469,31.0623836517334,3.133705712847283e-05,0.00029836409322320614
0.007750000000000005,64.09384155273438,123.655517578125,31.0623836517334,0.00023524861196445098,0.0004775590959578536
0.008000000000000005,64.0901107788086,123.6524429321289,31.0623836517334,1.942014807961697e-05,0.0006554299976870726
0.008250000000000006,64.07169342041016,123.64543151855469,31.129558563232422,-0.0010460397942884594,0.0010610462723499815
0.008500000000000006,64.0563735961914,123.62740325927734,31.055973052978516,-0.0019323047339218882,0.0021039964976257747
