Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.0,"[(51.61858, 79.91846), (78.04987, 78.032616), (104.520515, 76.002464), (131.11176, 74.07348), (157.83398, 72.23004), (184.25734, 70.853516)]",0.0,0.0,0.0,0.0
0.00025,"[(51.632183, 79.93837), (78.10238, 77.98911), (104.54225, 76.00163), (131.14012, 74.08728), (157.8396, 72.23288), (184.23447, 70.829216)]",0.016492207845052082,0.005346934000651042,0.0009555382638243552,0.00030979478792455005
0.0005,"[(51.600536, 79.945915), (78.07551, 78.01116), (104.52297, 76.00236), (131.14078, 74.091896), (157.8461, 72.25726), (184.25676, 70.855034)]",-0.008057912190755209,-0.014189402262369791,-0.0004668655341445597,-0.0008221165370868142
0.00075,"[(51.61717, 79.91816), (78.09943, 77.986145), (104.52297, 76.00236), (131.16447, 74.09989), (157.83331, 72.23312), (184.23792, 70.828156)]",0.005435943603515625,0.015965779622395832,0.00031495189497680176,0.0009250376592581807
0.001,"[(51.619915, 79.91678), (78.05131, 78.03334), (104.50632, 75.991356), (131.14076, 74.08135), (157.83316, 72.22816), (184.26854, 70.88586)]",-0.009211222330729166,-0.011501312255859375,-0.0005336869069501642,-0.0006663719041088121
0.00125,"[(51.618675, 79.92133), (78.10451, 77.98829), (104.50779, 75.99074), (131.20001, 74.08625), (157.83295, 72.23088), (184.2516, 70.85551)]",0.015921910603841145,0.010640462239583334,0.0009224959422109995,0.0006164953116177491
0.0015,"[(51.618748, 79.914246), (78.07544, 78.009476), (104.50377, 75.991455), (131.14012, 74.08728), (157.83212, 72.23064), (184.25542, 70.85604)]",-0.014986038208007812,-0.002689361572265625,-0.0008682726452044671,-0.0001558183059358914
0.00175,"[(51.63229, 79.94116), (78.102196, 77.991394), (104.514565, 76.006874), (131.10823, 74.06695), (157.83426, 72.231316), (184.25433, 70.8571)]",0.003376007080078125,-0.0009435017903645834,0.00019560170319611898,-5.466533475386828e-05
0.002,"[(51.620155, 79.91858), (78.07724, 78.00906), (104.50604, 75.98863), (131.11066, 74.06956), (157.83505, 72.22745), (184.25742, 70.85781)]",-0.0065517425537109375,0.003950754801432292,-0.0003795999155246716,0.00022890188016208728
0.0022500000000000003,"[(51.59976, 79.94676), (78.07774, 78.01115), (104.50779, 75.99074), (131.1065, 74.07196), (157.84424, 72.25804), (184.21628, 70.85153)]",-0.009041468302408854,-0.009848276774088541,-0.0005238515670719413,-0.0005705970588527087
0.0025000000000000005,"[(51.601448, 79.944916), (78.10725, 77.99159), (104.540436, 75.99781), (131.17236, 74.07802), (157.8402, 72.233406), (184.25494, 70.85767)]",0.02738634745279948,0.004460652669270833,0.0015867313305410217,0.0002584447362757007
0.0027500000000000007,"[(51.59743, 79.94676), (78.07774, 78.01115), (104.51611, 76.00441), (131.10677, 74.06832), (157.83426, 72.231316), (184.25536, 70.8557)]",-0.021493911743164062,-0.00237274169921875,-0.0012453308436819574,-0.00013747373942145312
0.003000000000000001,"[(51.599243, 79.942055), (78.10474, 77.99072), (104.52412, 76.01716), (131.13896, 74.08543), (157.83301, 72.226425), (184.25494, 70.85767)]",0.011223475138346354,-0.000301361083984375,0.0006502743628099978,-1.7460491019766553e-05
0.003250000000000001,"[(51.59845, 79.95139), (78.05146, 78.031715), (104.50779, 75.99074), (131.13805, 74.082924), (157.83423, 72.23061), (184.25536, 70.8557)]",-0.011613210042317709,-0.003936767578125,-0.0006728551244030715,-0.00022809147762530485
0.0035000000000000014,"[(51.61788, 79.92218), (78.07514, 78.00709), (104.5055, 75.98955), (131.14052, 74.08581), (157.8461, 72.25726), (184.25633, 70.85267)]",0.009357452392578125,0.004754384358723958,0.0005421592971074349,0.00027546318954813136
0.0037500000000000016,"[(51.653034, 79.90896), (78.07544, 78.009476), (104.5181, 76.02228), (131.13731, 74.08262), (157.83398, 72.23004), (184.26854, 70.88586)]",0.0074888865152994795,-0.00411224365234375,0.0004338968854890933,-0.00023825834581402968
