Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.009750000000000007,"[(41.95711, 80.21816), (68.23894, 78.08246), (94.72066, 75.986244), (121.32165, 73.88494), (147.91884, 71.67563), (174.54126, 69.378586)]",-0.06187566121419271,0.15593846638997397,-0.0035826459928332355,0.009028951138100406
0.010000000000000007,"[(41.826977, 80.04375), (68.23754, 77.960304), (94.721886, 75.87146), (121.272995, 73.710175), (147.92671, 71.43573), (174.44008, 69.26454)]",-0.045377095540364586,0.15667724609375,-0.0026273669858869904,0.00907172702272744
0.010250000000000007,"[(41.763615, 79.899734), (68.12436, 77.74374), (94.70732, 75.82058), (121.19154, 73.53214), (147.89894, 71.31178), (174.3644, 69.124664)]",-0.0626691182454427,0.14221954345703125,-0.0036285877346701875,0.008234615476756049
0.010500000000000008,"[(41.75436, 79.83886), (68.11128, 77.67869), (94.61558, 75.59173), (121.19751, 73.428764), (147.85487, 71.22257), (174.37346, 68.984344)]",-0.023852030436197918,0.11461385091145833,-0.0013810499893871034,0.006636225708678747
0.010750000000000008,"[(41.7539, 79.78436), (68.11623, 77.4568), (94.59166, 75.45244), (121.150696, 73.23106), (147.8002, 71.07736), (174.3305, 68.9095)]",-0.027312596638997395,0.13890584309895834,-0.0015814193009404138,0.00804274980491775
0.011000000000000008,"[(41.749683, 79.52613), (68.07906, 77.33092), (94.6104, 75.269684), (121.176216, 73.079666), (147.77464, 70.90182), (174.28772, 68.78021)]",-0.010910669962565104,0.17051569620768228,-0.0006317357625512336,0.009872983395181851
0.011250000000000008,"[(41.729416, 79.29056), (68.07559, 77.22943), (94.56461, 75.13088), (121.19148, 72.988205), (147.83372, 70.78832), (174.20271, 68.53395)]",-0.013363520304361979,0.1545130411783854,-0.0007737575894798892,0.0089464179768837
0.011500000000000008,"[(41.5929, 79.147705), (67.99541, 77.03878), (94.530525, 74.983925), (121.079185, 72.769745), (147.83827, 70.67683), (174.18661, 68.34228)]",-0.0624396006266276,0.16701507568359375,-0.003615298496847159,0.009670294909160809
0.011750000000000009,"[(41.554672, 79.068115), (67.96496, 76.932884), (94.55258, 74.93046), (121.04211, 72.66261), (147.76874, 70.41352), (174.16031, 68.27991)]",-0.029923121134440105,0.11196009318033855,-0.0017325705765674382,0.0064825711971182995
0.012000000000000009,"[(41.62475, 78.969604), (68.03738, 76.76668), (94.46619, 74.759476), (121.01246, 72.57129), (147.77396, 70.30169), (174.18565, 68.09381)]",0.009502410888671875,0.13749186197916666,0.0005501965332492709,0.00796087926497754
0.01225000000000001,"[(41.65154, 78.8563), (68.05815, 76.68803), (94.48926, 74.61661), (121.04458, 72.42744), (147.72008, 70.1871), (174.1926, 67.986305)]",0.009303410847981771,0.11679458618164062,0.0005386742854968942,0.0067624918741440885
0.01250000000000001,"[(41.698223, 78.81078), (68.054955, 76.5815), (94.43419, 74.47435), (121.05455, 72.29856), (147.70016, 70.051544), (174.19766, 67.89446)]",-0.002742767333984375,0.1084302266438802,-0.00015880823259984976,0.006278189345612882
0.01275000000000001,"[(41.675884, 78.67342), (68.05557, 76.40805), (94.47229, 74.395195), (121.09559, 72.22554), (147.69978, 70.03471), (174.18468, 67.87229)]",0.007342020670572917,0.0836639404296875,0.0004251083611643637,0.004844203278692496
0.01300000000000001,"[(41.655193, 78.565414), (68.055244, 76.360466), (94.494675, 74.269005), (121.12789, 72.12442), (147.7568, 69.91728), (174.22672, 67.75462)]",0.022121429443359375,0.10300064086914062,0.0012808469274638787,0.005963812362209379
0.01325000000000001,"[(41.720806, 78.465515), (68.06589, 76.293495), (94.584076, 74.18537), (121.17891, 72.03032), (147.84564, 69.80373), (174.20522, 67.68401)]",0.047335306803385414,0.08812840779622395,0.002740748848753828,0.00510269920111163
0.01350000000000001,"[(41.78584, 78.35469), (68.08671, 76.2326), (94.591064, 74.10838), (121.196846, 71.990585), (147.8591, 69.76773), (174.24675, 67.58445)]",0.027628580729166668,0.07066726684570312,0.00159971501063029,0.00409168638235357
0.01375000000000001,"[(41.818237, 78.30148), (68.15448, 76.139), (94.611275, 74.07607), (121.206406, 71.97899), (147.90413, 69.73031), (174.30957, 67.53073)]",0.03963152567545573,0.04697545369466146,0.00229469429279361,0.0027199130908373897
0.01400000000000001,"[(41.856045, 78.31139), (68.19791, 76.11942), (94.66193, 74.03043), (121.28968, 71.936485), (147.92104, 69.72482), (174.40277, 67.44868)]",0.05421129862467448,0.03089141845703125,0.0031388737990476097,0.001788635699017501
0.014250000000000011,"[(41.891037, 78.2835), (68.242905, 76.08806), (94.77692, 74.04739), (121.3104, 71.94085), (147.95578, 69.73762), (174.50842, 67.43101)]",0.05934969584147135,0.007134755452473958,0.0034363907521936425,0.0004131075536011854
0.014500000000000011,"[(42.048473, 78.339615), (68.313416, 76.10144), (94.80496, 74.07449), (121.44941, 71.95487), (147.95944, 69.73473), (174.63658, 67.43117)]",0.08780352274576823,-0.01798248291015625,0.005083888119317814,-0.0010411988991316991
0.014750000000000011,"[(42.06889, 78.37415), (68.38509, 76.17623), (94.91572, 74.14625), (121.4936, 71.96621), (148.02849, 69.7376), (174.68391, 67.57043)]",0.06056976318359375,-0.055758158365885414,0.0035070335427265847,-0.0032284381082537837
0.015000000000000012,"[(42.111862, 78.36305), (68.46047, 76.16683), (95.04242, 74.15066), (121.592, 71.994225), (148.11095, 69.8377), (174.81963, 67.57342)]",0.09360440572102864,-0.019168853759765625,0.005419763481914251,-0.0011098906381282962
0.015250000000000012,"[(42.202103, 78.443146), (68.55595, 76.20285), (95.04766, 74.17572), (121.69511, 72.00972), (148.14845, 69.825966), (174.87204, 67.61306)]",0.0639966328938802,-0.030762990315755207,0.0037054518027435502,-0.0017811996158035072
0.015500000000000012,"[(42.31535, 78.51587), (68.66381, 76.23918), (95.16528, 74.21278), (121.74118, 72.11513), (148.23593, 69.92847), (174.93127, 67.683914)]",0.08858680725097656,-0.07081349690755208,0.00512924086446455,-0.004100153209775444
0.01575000000000001,"[(42.334343, 78.532234), (68.77486, 76.28072), (95.22282, 74.26973), (121.8513, 72.172935), (148.33838, 69.95454), (174.97647, 67.745605)]",0.07422320048014323,-0.04340362548828125,0.004297577537877668,-0.0025131016279848267
0.01600000000000001,"[(42.46396, 78.70007), (68.79599, 76.35394), (95.28307, 74.33545), (121.93452, 72.23971), (148.46133, 69.99962), (175.01074, 67.81247)]",0.0752410888671875,-0.0809160868326823,0.0043565140191925405,-0.0046851005477475385
0.01625000000000001,"[(42.50969, 78.75667), (68.95112, 76.45235), (95.35653, 74.385544), (121.94844, 72.2495), (148.4742, 70.003555), (175.10474, 67.84633)]",0.06584930419921875,-0.04211298624674479,0.0038127228249493833,-0.002438372672913502
0.01650000000000001,"[(42.630856, 78.80637), (69.02759, 76.55134), (95.42877, 74.47644), (122.01633, 72.31108), (148.596, 70.04402), (175.18066, 67.9097)]",0.08924802144368489,-0.06750233968098958,0.005167525649328676,-0.0039084347871097
0.01675000000000001,"[(42.69649, 78.85236), (69.09955, 76.67015), (95.50774, 74.57243), (122.07289, 72.33661), (148.73915, 70.11042), (175.24142, 67.95242)]",0.07950719197591145,-0.06590779622395833,0.004603524506152436,-0.0038161095559181325
0.01700000000000001,"[(42.73704, 78.851845), (69.10227, 76.67088), (95.58295, 74.579025), (122.16113, 72.38011), (148.81659, 70.168), (175.30801, 67.994095)]",0.058458964029947914,-0.024926503499348957,0.003384816729506487,-0.0014432627647913096
