Filename,Sequence #,Rotor,Actuation duration (s),Voltage (V),Phase diff (deg),Freq (Hz),Avg velocity (mm/s),Avg velocity (rpm),Avg velocity (rad/s),Average max torque (mN.m),Pmech (mW)
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_260deg_2.5V_27_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,260,70,-10.368976596851857,-3.300547760386304,-0.3456325532283952,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_10deg_2.5V_2_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,10,70,3.5223736989315695,1.1212063712036857,0.11741245663105232,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_110deg_2.5V_12_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,110,70,13.67090615063137,4.3515845808367555,0.4556968716877123,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_350deg_2.5V_36_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,350,70,-0.013011145915817158,-0.004141576375584453,-0.0004337048638605719,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_250deg_2.5V_26_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,250,70,-9.798343433046437,-3.1189095829627047,-0.32661144776821455,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_100deg_2.5V_11_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,100,70,13.720212528398129,4.367279288331828,0.457340417613271,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_340deg_2.5V_35_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,340,70,-1.564489075652464,-0.4979923396067198,-0.05214963585508214,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_240deg_2.5V_25_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,240,70,-9.869868854885004,-3.1416768318473864,-0.3289956284961668,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_90deg_2.5V_10_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,90,70,13.457077124622353,4.283520687905035,0.4485692374874118,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_330deg_2.5V_34_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,330,70,-2.856772870147866,-0.9093390471497084,-0.0952257623382622,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_230deg_2.5V_24_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,230,70,-6.844272103646162,-2.1785994743225037,-0.22814240345487208,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_80deg_2.5V_9_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,80,70,12.287270670490239,3.9111597286331774,0.4095756890163413,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_320deg_2.5V_33_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,320,70,-3.1109414608726276,-0.9902434223348018,-0.10369804869575425,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_220deg_2.5V_23_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,220,70,-4.548053097952045,-1.447690263966952,-0.15160176993173483,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_70deg_2.5V_8_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,70,70,11.224352157404947,3.5728222577103543,0.3741450719134983,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_310deg_2.5V_32_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,310,70,-4.438008912902547,-1.4126621119486586,-0.14793363043008492,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_210deg_2.5V_22_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,210,70,-2.9248211124516463,-0.9309994754124317,-0.09749403708172154,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_60deg_2.5V_7_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,60,70,10.429762496157585,3.3198965130758893,0.34765874987191947,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_300deg_2.5V_31_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,300,70,-6.088251372474243,-1.9379506014305838,-0.2029417124158081,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_200deg_2.5V_21_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,200,70,-1.7675260812231555,-0.5626210257410242,-0.05891753604077185,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_50deg_2.5V_6_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,50,70,10.007923046590378,3.185620845896319,0.3335974348863459,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_290deg_2.5V_30_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,290,70,-7.772996254230255,-2.474221552991064,-0.25909987514100846,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_190deg_2.5V_20_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,190,70,-1.5172985672791446,-0.4829711342574532,-0.05057661890930482,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_40deg_2.5V_5_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,40,70,7.578198370694336,2.4122154608539024,0.25260661235647786,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_280deg_2.5V_29_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,280,70,-7.993031139638779,-2.544260832321915,-0.2664343713212926,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_180deg_2.5V_19_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,180,70,1.4392916580079844,0.45814076384580094,0.047976388600266144,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_30deg_2.5V_4_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,30,70,5.93800714181877,1.890126377470869,0.197933571393959,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_270deg_2.5V_28_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,270,70,-10.014066527967062,-3.1875763767541034,-0.33380221759890205,-1.4035387028910153,0.4685043315109074
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_170deg_2.5V_18_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,170,70,3.0855726593631974,0.9821682820137159,0.10285242197877324,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_20deg_2.5V_3_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,20,70,3.9840832015657166,1.2681730704371357,0.13280277338552388,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_260deg_2.5V_27_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,260,70,-9.997749260857761,-3.182382429317711,-0.3332583086952587,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_160deg_2.5V_17_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,160,70,6.51143096768644,2.072652850217881,0.21704769892288134,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_10deg_2.5V_2_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,10,70,2.501318978589552,0.7961945593841959,0.0833772992863184,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_250deg_2.5V_26_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,250,70,-9.919308068576385,-3.157413822330506,-0.33064360228587947,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_150deg_2.5V_16_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,150,70,8.267770570471662,2.6317131092805286,0.2755923523490554,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_350deg_2.5V_36_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,350,70,-0.4163713005854582,-0.1325351012995541,-0.013879043352848607,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_240deg_2.5V_25_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,240,70,-8.718343589005453,-2.7751349555275073,-0.2906114529668484,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_140deg_2.5V_15_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,140,70,11.495540102542478,3.659144061661498,0.38318467008474927,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_340deg_2.5V_35_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,340,70,-1.8148082762929763,-0.5776714158722187,-0.060493609209765875,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_230deg_2.5V_24_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,230,70,-6.693860699191921,-2.1307220372899303,-0.22312868997306404,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_130deg_2.5V_14_5_rot.csv,5,PMMA-4mm,1.2sec,2.5,130,70,13.352450148130798,4.250216886926253,0.4450816716043599,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_330deg_2.5V_34_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,330,70,-3.4317960931652536,-1.0923746238214094,-0.11439320310550845,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_250deg_2.5V_26_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,250,70,-10.695461345349102,-3.404471083521206,-0.3565153781783034,-1.4449512372275657,0.515147336789393
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_130deg_2.5V_14_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,130,70,14.805768883149874,4.712822608058946,0.4935256294383291,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_0deg_2.5V_1_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,0,70,0.35133695308242285,0.11183402554782584,0.011711231769414096,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_260deg_2.5V_27_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,260,70,-10.641780945920724,-3.3873840816888583,-0.35472603153069077,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_20deg_2.5V_3_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,20,70,2.9586496650408503,0.9417674381368635,0.09862165550136168,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_140deg_2.5V_15_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,140,70,12.354686421768703,3.9326188287496207,0.4118228807256234,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_30deg_2.5V_4_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,30,70,4.880016679614599,1.5533575538631232,0.16266722265381997,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_270deg_2.5V_28_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,270,70,-10.3096772887301,-3.2816722043672906,-0.3436559096243367,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_150deg_2.5V_16_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,150,70,9.36696966524169,2.9815990480301022,0.312232322174723,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_40deg_2.5V_5_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,40,70,6.976597833847551,2.2207200624420946,0.2325532611282517,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_280deg_2.5V_29_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,280,70,-9.555704699300655,-3.0416752752403053,-0.3185234899766885,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_160deg_2.5V_17_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,160,70,6.966449787016103,2.217489838810189,0.23221499290053677,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_50deg_2.5V_6_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,50,70,8.494868143873427,2.70400051202266,0.2831622714624476,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_290deg_2.5V_30_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,290,70,-8.580244514004479,-2.7311766546818603,-0.28600815046681594,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_170deg_2.5V_18_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,170,70,4.903533564138158,1.5608432106992147,0.16345111880460525,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_60deg_2.5V_7_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,60,70,10.077321260558081,3.2077109834857374,0.3359107086852694,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_300deg_2.5V_31_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,300,70,-6.4155943390405366,-2.042147103861365,-0.21385314463468455,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_180deg_2.5V_19_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,180,70,2.0363791234782282,0.6481996070214023,0.06787930411594094,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_310deg_2.5V_32_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,310,70,-5.1882706386880155,-1.6514778364914855,-0.17294235462293386,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_190deg_2.5V_20_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,190,70,-0.5943955617566813,-0.18920198361091958,-0.019813185391889376,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_70deg_2.5V_8_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,70,70,10.513412488576833,3.346523132642136,0.3504470829525611,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_320deg_2.5V_33_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,320,70,-4.136578049540694,-1.3167136881396653,-0.13788593498468982,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_80deg_2.5V_9_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,80,70,11.700310247038107,3.72432442304974,0.3900103415679369,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_200deg_2.5V_21_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,200,70,-3.5694862536422955,-1.1362027631314846,-0.11898287512140986,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_330deg_2.5V_34_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,330,70,-3.297693666738227,-1.0496884957284525,-0.10992312222460757,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_210deg_2.5V_22_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,210,70,-3.9134131861265966,-1.2456781058661026,-0.1304471062042199,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_90deg_2.5V_10_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,90,70,12.021075807099017,3.826427271964408,0.40070252690330055,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_340deg_2.5V_35_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,340,70,-1.8772642462363076,-0.5975517685563787,-0.06257547487454358,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_220deg_2.5V_23_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,220,70,-4.2816077046983745,-1.362878061166181,-0.14272025682327916,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_100deg_2.5V_11_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,100,70,12.93590305654318,4.117625829612811,0.43119676855143935,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_350deg_2.5V_36_2_rot.csv,2,PMMA-4mm,1.2sec,2.5,350,70,-0.39085739375128087,-0.12441377251906328,-0.013028579791709361,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_230deg_2.5V_24_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,230,70,-6.6179272272249205,-2.106551662470574,-0.22059757424083068,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_110deg_2.5V_12_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,110,70,12.980568681347094,4.131843339560471,0.4326856227115698,2.1690782113646723,0.9385289565944213
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_10deg_2.5V_2_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,10,70,3.1241811999380675,0.9944577621698251,0.10413937333126892,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_240deg_2.5V_25_4_rot.csv,4,PMMA-4mm,1.2sec,2.5,240,70,-8.368342228395406,-2.663726062267551,-0.2789447409465135,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_120deg_2.5V_13_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,120,70,12.938888333024597,4.118576072629836,0.4312962777674866,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_130deg_2.5V_14_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,130,70,12.80234573728635,4.075113214521156,0.42674485790954503,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_160deg_2.5V_17_3_rot.csv,3,PMMA-4mm,1.2sec,2.5,160,70,6.846524026921389,2.179316283763936,0.22821746756404632,0.0,0.0
/run/media/jb/Ex_SSD/M-SCPA Project/Data/Camera/Data/S17_27-03-2023/s17_PMMA-4mm_1.2sec_70Hz_140deg_2.5V_15_1_rot.csv,1,PMMA-4mm,1.2sec,2.5,140,70,12.736564389364693,4.054174361151197,0.42455214631215643,0.0,0.0
