Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.005750000000000003,"[(42.71357, 69.32352), (68.97236, 66.8918), (95.430084, 64.51633), (122.1032, 61.9879), (148.72478, 59.466206), (175.16446, 57.024567)]",-0.0021572113037109375,0.022172292073567707,-0.00012479651976162948,0.001282686068425307
0.006000000000000004,"[(42.729633, 69.35335), (68.98714, 66.92494), (95.468254, 64.546646), (122.07222, 61.998962), (148.741, 59.49971), (175.16191, 57.02423)]",0.008616765340169271,-0.022920608520507812,0.0004984872479603196,-0.0013259768151861198
0.006250000000000004,"[(42.745163, 69.30583), (68.984474, 66.87985), (95.46201, 64.51681), (122.10606, 61.988907), (148.7382, 59.503418), (175.14255, 57.054092)]",0.003051122029622396,0.016488393147786457,0.0001765100201403065,0.000953867652077247
0.006500000000000004,"[(42.718155, 69.35465), (68.972885, 66.89127), (95.46858, 64.54607), (122.12198, 62.021755), (148.73914, 59.5011), (175.14255, 57.054092)]",-0.002529144287109375,-0.020004908243815105,-0.00014631316109984147,-0.0011573010593279316
0.006750000000000004,"[(42.722916, 69.415924), (68.97236, 66.8918), (95.47681, 64.534645), (122.10281, 61.985477), (148.73914, 59.5011), (175.14082, 57.05561)]",-0.0014050801595052083,-0.0026028951009114585,-8.128508949991192e-05,-0.00015057970878399975
0.0070000000000000045,"[(42.71411, 69.3211), (68.984924, 66.92566), (95.46858, 64.54607), (122.10275, 61.988174), (148.72734, 59.48147), (175.16522, 57.02758)]",0.001346588134765625,0.01575152079264323,7.79012758193726e-05,0.0009112389558191485
0.007250000000000005,"[(42.718155, 69.35465), (69.004166, 66.878746), (95.43432, 64.544334), (122.10281, 61.985477), (148.75563, 59.47476), (175.16623, 57.027874)]",0.003063201904296875,0.0040340423583984375,0.00017720885122650483,0.0002333728022067607
0.007500000000000005,"[(42.710598, 69.32091), (68.98476, 66.92314), (95.42838, 64.51509), (122.10566, 61.986473), (148.73914, 59.5011), (175.14255, 57.054092)]",-0.011705398559570312,-0.0058269500732421875,-0.0006771673225261894,-0.0003370940476319877
0.007750000000000005,"[(42.72854, 69.35246), (68.998474, 66.90909), (95.50339, 64.54545), (122.07224, 62.00165), (148.77428, 59.503468), (175.13994, 57.051666)]",0.017629623413085938,-0.010496775309244791,0.0010198887994312478,-0.0006072474333228714
0.008000000000000005,"[(42.702015, 69.38564), (68.98714, 66.92494), (95.39471, 64.51306), (122.10281, 61.985477), (148.7382, 59.503418), (175.14255, 57.054092)]",-0.02490552266438802,-0.0004749298095703125,-0.0014408057968235519,-2.7475095862639912e-05
0.008250000000000006,"[(42.65136, 69.35068), (68.97236, 66.8918), (95.46949, 64.547264), (122.103195, 61.983), (148.72551, 59.482777), (175.14088, 57.050636)]",-0.0007712046305338541,0.010079701741536459,-4.461484776624125e-05,0.0005831193705572868
0.008500000000000006,"[(42.685204, 69.36146), (68.97127, 66.890884), (95.4595, 64.510025), (122.10281, 61.985477), (148.67438, 59.507744), (175.14, 57.053143)]",-0.004938761393229167,-0.0004291534423828125,-0.0002857115725046678,-2.4826893851783056e-05
0.008750000000000006,"[(42.70703, 69.31602), (68.974815, 66.893715), (95.39471, 64.51306), (122.10281, 61.985477), (148.73914, 59.5011), (175.09518, 57.06642)]",-0.003246307373046875,0.0054899851481119795,-0.00018780165926993227,0.0003176003383854025
0.009000000000000006,"[(42.667545, 69.313866), (68.97904, 66.87234), (95.39324, 64.47915), (122.07148, 62.000458), (148.6773, 59.504086), (175.13245, 57.04794)]",-0.015437444051106771,0.009659449259440104,-0.0008930693475779917,0.0005588074048742814
0.009250000000000006,"[(42.665096, 69.31457), (68.96838, 66.88588), (95.39042, 64.445015), (122.05048, 61.968674), (148.68974, 59.48258), (175.13287, 57.049313)]",-0.004010518391927083,0.011967976888020834,-0.00023201192061784813,0.0006923577035051322
0.009500000000000007,"[(42.662918, 69.31058), (68.97401, 66.86511), (95.38961, 64.41019), (122.04055, 62.008057), (148.68208, 59.413776), (175.12137, 57.039547)]",-0.0044104258219401045,0.016461690266927082,-0.0002551469076293616,0.0009523228675709138
0.009750000000000007,"[(42.603058, 69.280396), (68.98047, 66.82885), (95.403175, 64.36354), (122.061424, 61.928715), (148.6438, 59.370796), (175.09799, 57.00514)]",-0.013436635335286459,0.044970194498697914,-0.0007773208513534564,0.002601564230998991
0.010000000000000007,"[(42.633442, 69.25707), (68.96696, 66.814316), (95.40204, 64.36122), (121.9996, 61.88907), (148.62317, 59.298046), (175.10487, 56.949142)]",-0.009972254435221354,0.03476142883300781,-0.0005769034519484699,0.0020109784019944274
0.010250000000000007,"[(42.564747, 69.169426), (68.96311, 66.80744), (95.34619, 64.25594), (121.94783, 61.814846), (148.53802, 59.247734), (175.07979, 56.922646)]",-0.048398335774739586,0.0584716796875,-0.0027998851371453825,0.0033826367018678282
0.010500000000000008,"[(42.551952, 69.15192), (68.90045, 66.722404), (95.34596, 64.24995), (121.94568, 61.801987), (148.49858, 59.2074), (175.06981, 56.867012)]",-0.021209716796875,0.036228179931640625,-0.0012270002650303447,0.0020958312080922993
0.010750000000000008,"[(42.544407, 69.08021), (68.90152, 66.71977), (95.34349, 64.244835), (121.94938, 61.7341), (148.47339, 59.172783), (175.01024, 56.81858)]",-0.015001932779947916,0.03839810689290365,-0.0008678746478913673,0.0022213633395236116
0.011000000000000008,"[(42.536926, 69.032135), (68.88165, 66.52156), (95.30668, 64.14345), (121.9181, 61.742043), (148.38637, 59.14814), (174.98773, 56.77862)]",-0.03416124979654948,0.06738853454589844,-0.001976257531185415,0.0038984843852326537
0.011250000000000008,"[(42.498577, 69.0095), (68.877106, 66.4779), (95.30234, 64.13205), (121.92115, 61.670605), (148.39777, 59.110058), (174.98387, 56.77387)]",-0.0061079661051432295,0.031995137532552086,-0.0003533510655319701,0.0018509460832550082
0.011500000000000008,"[(42.47543, 68.91014), (68.78078, 66.28294), (95.2544, 64.09432), (121.8811, 61.582443), (148.32225, 59.001537), (174.92682, 56.60417)]",-0.056671142578125,0.11640294392903645,-0.0032784740894407916,0.006734009907774151
0.011750000000000009,"[(42.47276, 68.898186), (68.79396, 66.24728), (95.24958, 63.92583), (121.84031, 61.400852), (148.29701, 58.96244), (174.95781, 56.48419)]",-0.004891713460286458,0.09279696146647136,-0.00028298980932684267,0.0053683836235921475
0.012000000000000009,"[(42.428547, 68.8119), (68.71513, 66.15214), (95.18208, 63.84646), (121.803406, 61.33453), (148.18724, 58.88929), (174.92085, 56.339993)]",-0.06236139933268229,0.0907452901204427,-0.003607660311623693,0.005249692680688881
0.01225000000000001,"[(42.33815, 68.6137), (68.67988, 66.085846), (95.13428, 63.74694), (121.75498, 61.27776), (148.17139, 58.789055), (174.90752, 56.29036)]",-0.04184532165527344,0.09510739644368489,-0.0024207876631745263,0.00550204426397345
0.01250000000000001,"[(42.29578, 68.45915), (68.54474, 65.98879), (95.10984, 63.687344), (121.70086, 61.13766), (148.10873, 58.656475), (174.8314, 56.142017)]",-0.06580543518066406,0.12203661600748698,-0.0038069007323571873,0.007059922658026966
0.01275000000000001,"[(42.229076, 68.3089), (68.580376, 65.88426), (95.01627, 63.521976), (121.66307, 60.991714), (148.10753, 58.53506), (174.7486, 56.069386)]",-0.041072845458984375,0.12669054667154947,-0.002376099254241317,0.007329156529130746
0.01300000000000001,"[(42.15895, 68.21614), (68.56439, 65.75285), (95.04278, 63.248505), (121.59943, 60.946053), (148.08327, 58.29586), (174.7065, 55.978195)]",-0.0316015879313151,0.1456152598063151,-0.0018281789020783358,0.008423967377119153
0.01325000000000001,"[(42.185246, 68.1215), (68.46626, 65.65305), (95.01161, 63.181965), (121.59905, 60.79026), (148.04904, 58.266052), (174.67482, 55.920166)]",-0.028212865193684895,0.08410199483235677,-0.00163213839210796,0.00486537236386328
0.01350000000000001,"[(42.202297, 68.01912), (68.40953, 65.4293), (94.96942, 63.096012), (121.523575, 60.606606), (148.02644, 58.149666), (174.65005, 55.77288)]",-0.03411865234375,0.14323552449544272,-0.001973793232091979,0.008286297653138082
0.01375000000000001,"[(42.147713, 67.876625), (68.40495, 65.21979), (94.8839, 62.937653), (121.47195, 60.395668), (148.05133, 57.952396), (174.6354, 55.592598)]",-0.031011581420898438,0.18314234415690103,-0.0017940465206050698,0.010594941317269515
0.01400000000000001,"[(42.06717, 67.69195), (68.37307, 65.15585), (94.848526, 62.853233), (121.45868, 60.312782), (148.04807, 57.89523), (174.62582, 55.374462)]",-0.028986612955729168,0.11520322163899739,-0.0016769003622081379,0.006664604946739611
0.014250000000000011,"[(42.038563, 67.57054), (68.389915, 65.04268), (94.87399, 62.7491), (121.390114, 60.200912), (147.96571, 57.772846), (174.60762, 55.24012)]",-0.025902430216471355,0.11788495381673177,-0.001498477751726657,0.006819745447875642
0.014500000000000011,"[(42.077614, 67.504295), (68.35093, 64.97758), (94.89826, 62.638557), (121.36907, 60.09377), (147.92351, 57.678593), (174.56404, 55.1026)]",-0.013748804728190104,0.09680112202962239,-0.0007953801178441608,0.005600027738375154
0.014750000000000011,"[(42.08212, 67.34644), (68.35018, 64.91738), (94.85809, 62.492496), (121.370804, 60.01163), (147.95796, 57.520607), (174.5526, 54.975426)]",-0.0019448598225911458,0.1219011942545573,-0.00011251180487793239,0.007052088393744848
0.015000000000000012,"[(42.079967, 67.23997), (68.31308, 64.73133), (94.83081, 62.35064), (121.438354, 59.93723), (148.02301, 57.32047), (174.58786, 54.95234)]",0.016887664794921875,0.12200164794921875,0.0009769658585052762,0.007057899725935339
0.015250000000000012,"[(42.111145, 67.21371), (68.29648, 64.66162), (94.90597, 62.239708), (121.44128, 59.919193), (148.02258, 57.284595), (174.58612, 54.936012)]",0.015081405639648438,0.04618962605794271,0.0008724722208268827,0.0026721093901215394
0.015500000000000012,"[(42.14099, 67.13889), (68.330124, 64.61007), (94.93722, 62.206223), (121.421135, 59.76082), (148.00668, 57.217854), (174.59232, 54.857006)]",0.010815938313802084,0.07732899983723958,0.0006257112862319013,0.004473548808006917
0.01575000000000001,"[(42.166245, 67.10814), (68.38778, 64.4893), (94.94822, 62.1642), (121.49035, 59.643238), (147.99832, 57.179295), (174.62332, 54.80291)]",0.030961354573567707,0.06729634602864583,0.0017911408545098239,0.0038931512006274557
0.01600000000000001,"[(42.21289, 67.054924), (68.42887, 64.4412), (94.95633, 62.11526), (121.562614, 59.572693), (148.04951, 57.120197), (174.67012, 54.739754)]",0.04435094197591146,0.05717595418294271,0.0025657399426854553,0.0033076778727271854
0.01625000000000001,"[(42.223682, 66.983246), (68.43789, 64.358185), (94.99152, 62.038315), (121.65014, 59.496754), (148.12799, 57.03202), (174.70757, 54.68225)]",0.0430749257405599,0.07554308573404948,0.0024919213116328205,0.004370232149000016
0.01650000000000001,"[(42.270496, 66.97834), (68.51437, 64.307785), (95.007164, 62.01519), (121.72723, 59.44978), (148.13086, 57.034187), (174.76292, 54.60444)]",0.04570897420247396,0.03350830078125,0.002644303269007542,0.001938483871947221
0.01675000000000001,"[(42.30794, 66.96647), (68.595955, 64.24827), (95.02159, 62.017902), (121.7715, 59.445393), (148.13539, 57.03143), (174.8339, 54.598213)]",0.04220453898111979,0.013674418131510416,0.002441568692843056,0.0007910767895765184
0.01700000000000001,"[(42.378483, 66.95374), (68.728745, 64.27497), (95.11073, 62.001972), (121.8106, 59.432), (148.18268, 57.009064), (174.90482, 54.5644)]",0.07496388753255208,0.011920928955078125,0.00433672503744598,0.0006896359403273071
0.017250000000000012,"[(42.455803, 66.96879), (68.77467, 64.278496), (95.19156, 62.01195), (121.83508, 59.446835), (148.29144, 57.035587), (174.91104, 54.56218)]",0.05725797017415365,-0.011281331380208334,0.0033124225679966373,-0.0006526346733422793
0.017500000000000012,"[(42.51487, 66.963974), (68.8496, 64.30269), (95.27826, 62.05657), (121.89149, 59.46262), (148.40498, 57.025414), (174.96634, 54.522778)]",0.07432301839192708,-0.005034128824869792,0.0042996502092939835,-0.0002912286600272863
0.017750000000000012,"[(42.55867, 66.98572), (68.97295, 64.38251), (95.32766, 62.044426), (121.9843, 59.535034), (148.43149, 56.992733), (175.04549, 54.572422)]",0.0691693623860677,-0.029799779256184895,0.0040015067995716825,-0.001723942728484331
0.018000000000000013,"[(42.633358, 66.98383), (69.047455, 64.40951), (95.399956, 62.076797), (121.99623, 59.606747), (148.56953, 57.06496), (175.05199, 54.577553)]",0.06299400329589844,-0.034426371256510414,0.003644256992190395,-0.0019915950344982945
0.018250000000000013,"[(42.67988, 66.97675), (69.09045, 64.42842), (95.53525, 62.07568), (122.04554, 59.652), (148.656, 57.100216), (175.10983, 54.627357)]",0.06973838806152344,-0.023504892985026043,0.004034425421789972,-0.001359778171408029
0.018500000000000013,"[(42.774395, 66.98797), (69.10941, 64.499344), (95.62803, 62.10634), (122.099106, 59.64977), (148.77614, 57.139435), (175.20036, 54.732323)]",0.07841555277506511,-0.04245821634928385,0.004536406825181284,-0.002456244145653221
0.018750000000000013,"[(42.88749, 67.11985), (69.16695, 64.59102), (95.71605, 62.191025), (122.16247, 59.759773), (148.85904, 57.172245), (175.33043, 54.86778)]",0.08916282653808594,-0.09775225321451823,0.0051581458083969,-0.005655051491267402
0.019000000000000013,"[(43.036503, 67.20692), (69.254616, 64.63947), (95.7525, 62.21397), (122.24809, 59.803497), (148.91656, 57.26917), (175.41423, 54.883102)]",0.08334795633951823,-0.05240631103515625,0.00482175059185111,-0.003031749935429294
0.019250000000000014,"[(43.069775, 67.2262), (69.26871, 64.73532), (95.8348, 62.312595), (122.362885, 59.924976), (149.0036, 57.273052), (175.52393, 54.87442)]",0.0735308329264323,-0.05507214864095052,0.004253821602272767,-0.0031859709219782223
0.019500000000000014,"[(43.077106, 67.2367), (69.32086, 64.72879), (95.8372, 62.345966), (122.47681, 59.927456), (149.0254, 57.28748), (175.58803, 54.943554)]",0.04361852010091146,-0.02056439717610677,0.0025233687105117456,-0.0011896679727939597
0.019750000000000014,"[(43.1458, 67.300255), (69.44992, 64.886185), (95.9066, 62.36872), (122.56061, 59.95794), (149.03021, 57.292656), (175.65955, 54.97341)]",0.0712140401204427,-0.05153656005859375,0.004119793156056622,-0.0029814340972230137
0.020000000000000014,"[(43.217773, 67.30779), (69.55509, 64.946915), (95.98296, 62.53049), (122.60359, 59.976334), (149.09183, 57.43748), (175.71379, 55.02287)]",0.06872495015462239,-0.07378578186035156,0.00397579717171628,-0.0042685706162499
0.020250000000000015,"[(43.243904, 67.34419), (69.55895, 64.9621), (95.99213, 62.56822), (122.6391, 60.049446), (149.11113, 57.568592), (175.74934, 55.066048)]",0.021586100260416668,-0.05611864725748698,0.0012487743704529457,-0.0032465117623930884
0.020500000000000015,"[(43.28912, 67.535866), (69.5749, 64.99635), (96.077126, 62.700687), (122.675575, 60.06767), (149.12898, 57.58154), (175.78044, 55.098576)]",0.03859774271647135,-0.07034937540690105,0.0022329124427376257,-0.004069771562518215
0.020750000000000015,"[(43.3615, 67.59968), (69.635414, 65.04094), (96.11416, 62.69224), (122.7123, 60.138004), (149.12125, 57.688934), (175.78271, 55.104626)]",0.03353246053059896,-0.04728889465332031,0.0019398815341196177,-0.0027357030189655877
0.021000000000000015,"[(43.3799, 67.7062), (69.69407, 65.08282), (96.09885, 62.721893), (122.7781, 60.20455), (149.17412, 57.78271), (175.88889, 55.197845)]",0.047763824462890625,-0.07193247477213542,0.002763178114828228,-0.0041613552153936815
0.021250000000000015,"[(43.413624, 67.80264), (69.70692, 65.14659), (96.15995, 62.80907), (122.82346, 60.258045), (149.20601, 57.778946), (175.90735, 55.2472)]",0.03389867146809896,-0.05774625142415365,0.0019610671502064726,-0.0033406700561124437
0.021500000000000016,"[(43.431763, 67.8914), (69.75445, 65.23156), (96.186485, 62.84524), (122.833916, 60.313557), (149.19353, 57.829113), (175.91992, 55.290703)]",0.01712481180826823,-0.05984687805175781,0.0009906850161448542,-0.0034621931039439864
0.021750000000000016,"[(43.46937, 67.91075), (69.75794, 65.24032), (96.18763, 62.921066), (122.810005, 60.34122), (149.29134, 57.96098), (175.95332, 55.345722)]",0.024924596150716145,-0.053080240885416664,0.0014419092143280756,-0.0030707373539224647
0.022000000000000016,"[(43.462658, 67.98782), (69.7587, 65.34991), (96.2371, 63.06913), (122.84821, 60.50977), (149.30533, 58.002605), (175.95293, 55.45106)]",0.015885670979817707,-0.10837300618489583,0.0009189996589342983,-0.006269471138369677
0.022250000000000016,"[(43.458908, 68.03416), (69.79217, 65.48382), (96.19706, 63.15969), (122.870445, 60.62256), (149.29558, 58.049442), (175.92265, 55.607174)]",-0.0046850840250651045,-0.09775733947753906,-0.00027103611969450273,-0.005655345735935275
0.022500000000000017,"[(43.47064, 68.16316), (69.830925, 65.72383), (96.2241, 63.19254), (122.90215, 60.75125), (149.33495, 58.159164), (175.91794, 55.788525)]",0.023981094360351562,-0.13693873087565103,0.001387326828437637,-0.007922022754311326
0.022750000000000017,"[(43.408188, 68.27243), (69.7773, 65.83163), (96.206276, 63.376743), (122.80118, 60.900143), (149.29262, 58.214355), (175.84921, 55.966827)]",-0.05765469868977865,-0.13060887654622397,-0.00333537365209073,-0.007555835265143397
0.023000000000000017,"[(43.356598, 68.49787), (69.77856, 65.87786), (96.19416, 63.61403), (122.75569, 61.03818), (149.22159, 58.532143), (175.85706, 56.079315)]",-0.028519948323567707,-0.17954572041829428,-0.0016499034139307914,-0.010386873556499832
0.023250000000000017,"[(43.43586, 68.74011), (69.76042, 66.073074), (96.14375, 63.71137), (122.84583, 61.202164), (149.24292, 58.72756), (175.92003, 56.181374)]",0.03086090087890625,-0.16604169209798178,0.0017853295223193325,-0.009605653963297059
0.023500000000000017,"[(43.43263, 68.896515), (69.78674, 66.23753), (96.21794, 63.85667), (122.83445, 61.31854), (149.26843, 58.85167), (175.92021, 56.294228)]",0.018598556518554688,-0.1365839640299479,0.0010759424086610515,-0.007901499188727184
0.023750000000000018,"[(43.45946, 68.99162), (69.77809, 66.38699), (96.23082, 64.06983), (122.833534, 61.486588), (149.30798, 59.008728), (175.95552, 56.482586)]",0.017500559488932293,-0.1618658701578776,0.001012422340983971,-0.009364079090973337
0.024000000000000018,"[(43.45051, 69.07517), (69.805954, 66.64782), (96.18848, 64.17436), (122.87729, 61.727146), (149.28558, 59.170246), (175.92992, 56.731056)]",-0.0046138763427734375,-0.1832421620686849,-0.00026691669434428093,-0.010600715868876523
0.024250000000000018,"[(43.448032, 69.26813), (69.771324, 66.82704), (96.20588, 64.34117), (122.81247, 61.893593), (149.27989, 59.226116), (175.83289, 56.926838)]",-0.03120740254720052,-0.15951410929361978,-0.0018053749403181794,-0.009228027712665567
0.02450000000000002,"[(43.397934, 69.42562), (69.76482, 66.87591), (96.2092, 64.5512), (122.74203, 62.017387), (149.26526, 59.431847), (175.85637, 57.019928)]",-0.01914660135904948,-0.1398340861002604,-0.0011076472716243656,-0.008089521531498022
0.02475000000000002,"[(43.399548, 69.591736), (69.752, 66.99134), (96.170006, 64.68339), (122.765495, 62.130302), (149.1836, 59.5794), (175.87573, 57.1157)]",-0.014871597290039062,-0.1283289591471354,-0.0008603346282771221,-0.007423940092769331
0.02500000000000002,"[(43.424664, 69.69972), (69.72556, 67.08523), (96.14255, 64.70915), (122.81221, 62.1862), (149.20787, 59.739246), (175.8623, 57.172874)]",0.004797617594401042,-0.08342615763346355,0.00027754628297119253,-0.004826274603619658
0.02525000000000002,"[(43.42498, 69.706535), (69.690094, 67.099724), (96.127914, 64.78209), (122.77708, 62.26989), (149.17513, 59.78558), (175.86674, 57.23628)]",-0.01887067159016927,-0.047945658365885414,-0.001091684498392256,-0.002773697361704687
0.02550000000000002,"[(43.36585, 69.7118), (69.686226, 67.10179), (96.09083, 64.79324), (122.73929, 62.259235), (149.16702, 59.79084), (175.86674, 57.23628)]",-0.024329503377278645,-0.0021820068359375,-0.0014074825881869365,-0.0001262309625175103
0.02575000000000002,"[(43.291416, 69.75483), (69.56124, 67.08123), (96.08117, 64.798355), (122.723656, 62.288124), (149.15677, 59.79101), (175.80095, 57.20599)]",-0.05012639363606771,-0.004391988118489583,-0.002899854763055229,-0.000254080270708322
0.02600000000000002,"[(43.18281, 69.68424), (69.48782, 67.082), (95.999794, 64.78229), (122.68869, 62.213623), (149.09573, 59.780743), (175.76341, 57.18002)]",-0.06615575154622395,0.032770792643229164,-0.003827166833856939,0.001895818395105638
0.02625000000000002,"[(43.107094, 69.56821), (69.43491, 67.053604), (95.92104, 64.71457), (122.59996, 62.170628), (149.02054, 59.79655), (175.70364, 57.171352)]",-0.07184537251790364,0.04133415222167969,-0.004156316275456356,0.0023912160740532915
0.02650000000000002,"[(43.03352, 69.564445), (69.34555, 66.99102), (95.902985, 64.71038), (122.36831, 62.09976), (148.9671, 59.768147), (175.6004, 57.13032)]",-0.09488741556803386,0.03513971964518229,-0.005489318182087944,0.0020328628491674806
0.02675000000000002,"[(42.995926, 69.52807), (69.291664, 66.986694), (95.83204, 64.65489), (122.31617, 62.058495), (148.91953, 59.617672), (175.41434, 57.07229)]",-0.07470130920410156,0.057660420735677086,-0.004321534656467037,0.003335704677342087
0.02700000000000002,"[(42.886765, 69.38432), (69.18288, 66.90933), (95.75828, 64.46746), (122.21421, 61.98554), (148.9008, 59.501293), (175.29483, 57.027203)]",-0.08864974975585938,0.10715993245442708,-0.005128463877525213,0.006199293785081971
0.02725000000000002,"[(42.824062, 69.213165), (69.098434, 66.76639), (95.60391, 64.318756), (122.14094, 61.868675), (148.8295, 59.34437), (175.21696, 56.927402)]",-0.08732541402180989,0.13939857482910156,-0.005051849922127784,0.008064326831811398
0.02750000000000002,"[(42.624557, 69.0701), (69.09475, 66.67499), (95.477554, 64.193504), (122.04532, 61.75423), (148.65234, 59.169006), (175.08963, 56.81346)]",-0.12160936991373698,0.1272449493408203,-0.007035206105925636,0.007361229197928902
0.02775000000000002,"[(42.540794, 69.02722), (68.978485, 66.38684), (95.39266, 64.08502), (121.98709, 61.604824), (148.50983, 59.036137), (175.04112, 56.638275)]",-0.08902867635091145,0.14949480692545572,-0.00515038510528175,0.008648402497539271
